6,2020-09-13,0,0,1,1,373
6,2020-09-14,0,0,13,13,386
6,2020-09-15,0,0,2,2,388
6,2020-09-16,0,0,6,6,394
6,2020-09-17,0,0,14,14,408
6,2020-09-18,0,0,24,24,432
6,2020-09-19,0,0,3,3,435
6,2020-09-21,0,0,3,3,438
6,2020-09-22,0,0,25,25,463
6,2020-09-23,0,0,17,17,480
6,2020-09-24,0,0,25,25,505
6,2020-09-25,0,0,29,29,534
6,2020-09-26,0,0,24,24,558
6,2020-09-27,0,0,20,20,578
6,2020-09-29,0,0,24,24,602
6,2020-09-30,0,0,60,60,662
6,2020-10-01,0,0,49,49,711
6,2020-10-02,0,0,74,74,785
6,2020-10-03,0,0,37,37,822
6,2020-10-04,0,0,8,8,830
6,2020-10-05,0,0,49,49,879
6,2020-10-06,0,0,68,68,947
6,2020-10-07,0,0,124,124,1071
6,2020-10-08,0,0,99,99,1170
6,2020-10-09,0,0,128,128,1298
6,2020-10-10,0,0,53,53,1351
6,2020-10-11,0,0,14,14,1365
6,2020-10-12,13,0,11,11,1376
6,2020-10-13,180,11,151,162,1538
6,2020-10-14,32,1,139,140,1678
6,2020-10-15,30,1,133,134,1812
6,2020-10-16,40,3,224,227,2039
6,2020-10-17,0,0,91,91,2130
6,2020-10-18,0,0,49,49,2179
6,2020-10-19,83,12,27,39,2218
6,2020-10-20,69,3,210,213,2431
6,2020-10-21,269,3,209,212,2643
6,2020-10-22,277,24,264,288,2931
6,2020-10-23,259,29,231,260,3191
6,2020-10-24,126,12,315,327,3518
6,2020-10-25,151,11,50,61,3579
6,2020-10-26,261,29,38,67,3646
6,2020-10-27,694,40,266,306,3952
6,2020-10-28,332,30,285,315,4267
6,2020-10-29,1011,42,372,414,4681
6,2020-10-30,2849,20,254,274,4955
6,2020-10-31,13632,116,198,314,5269
6,2020-11-01,2713,42,101,143,5412
6,2020-11-02,2312,65,90,155,5567
6,2020-11-03,1336,4,246,250,5817
6,2020-11-04,1379,13,254,267,6084
6,2020-11-05,296,33,240,273,6357
6,2020-11-06,2512,16,227,243,6600
6,2020-11-07,8922,94,164,258,6858
6,2020-11-08,799,16,82,98,6956
6,2020-11-09,2709,31,80,111,7067
6,2020-11-10,481,18,263,281,7348
6,2020-11-11,446,9,224,233,7581
6,2020-11-12,996,44,218,262,7843
6,2020-11-13,563,11,157,168,8011
6,2020-11-14,307,2,73,75,8086
6,2020-11-15,66,2,52,54,8140
6,2020-11-16,373,22,106,128,8268
6,2020-11-17,613,35,52,87,8355
6,2020-11-18,649,62,153,215,8570
6,2020-11-19,1194,82,170,252,8822
6,2020-11-20,1977,105,127,232,9054
6,2020-11-21,899,14,52,66,9120
6,2020-11-22,73,1,38,39,9159
6,2020-11-23,10139,191,66,257,9416
6,2020-11-24,2329,67,166,233,9649
6,2020-11-25,1844,84,170,254,9903
6,2020-11-26,1946,91,209,300,10203
6,2020-11-27,2050,120,219,339,10542
6,2020-11-28,1327,48,81,129,10671
6,2020-11-29,83,3,19,22,10693
6,2020-11-30,3987,226,75,301,10994
6,2020-12-01,2753,134,215,349,11343
6,2020-12-02,4478,186,217,403,11746
6,2020-12-03,3140,227,240,467,12213
6,2020-12-04,3897,174,339,513,12726
6,2020-12-05,985,33,109,142,12868
6,2020-12-06,368,9,121,130,12998
6,2020-12-07,2146,140,175,315,13313
6,2020-12-08,3943,276,256,532,13845
6,2020-12-09,3919,212,323,535,14380
6,2020-12-10,5378,351,280,631,15011
6,2020-12-11,6817,374,468,842,15853
6,2020-12-12,2732,138,137,275,16128
6,2020-12-13,20,1,122,123,16251
6,2020-12-14,3992,259,148,407,16658
6,2020-12-15,5748,430,336,766,17424
6,2020-12-16,10637,557,379,936,18360
6,2020-12-17,9246,772,468,1240,19600
6,2020-12-18,6868,414,432,846,20446
6,2020-12-19,3053,135,170,305,20751
6,2020-12-20,113,14,155,169,20920
6,2020-12-21,5346,448,286,734,21654
6,2020-12-22,9058,624,307,931,22585
6,2020-12-23,10617,507,368,875,23460
6,2020-12-24,3809,135,452,587,24047
6,2020-12-25,235,6,65,71,24118
6,2020-12-26,291,32,61,93,24211
6,2020-12-27,521,25,116,141,24352
6,2020-12-28,6362,703,131,834,25186
6,2020-12-29,8507,738,240,978,26164
6,2020-12-30,7959,550,593,1143,27307
6,2020-12-31,7462,719,499,1218,28525
6,2021-01-01,2150,135,220,355,28880
6,2021-01-02,666,83,123,206,29086
6,2021-01-03,175,13,199,212,29298
6,2021-01-04,6333,571,130,701,29999
6,2021-01-05,6860,480,372,852,30851
6,2021-01-06,3579,210,305,515,31366
6,2021-01-07,4297,260,127,387,31753
6,2021-01-08,8459,383,435,818,32571
6,2021-01-09,2835,107,297,404,32975
6,2021-01-10,106,4,110,114,33089
6,2021-01-11,7445,411,76,487,33576
6,2021-01-12,6585,287,194,481,34057
6,2021-01-13,5751,191,235,426,34483
6,2021-01-14,5763,320,220,540,35023
6,2021-01-15,6515,203,164,367,35390
6,2021-01-16,1929,56,58,114,35504
6,2021-01-17,8227,77,110,187,35691
6,2021-01-18,5448,277,94,371,36062
6,2021-01-19,10967,321,213,534,36596
6,2021-01-20,9046,186,231,417,37013
6,2021-01-21,16360,351,194,545,37558
6,2021-01-22,27140,341,175,516,38074
6,2021-01-23,84113,503,142,645,38719
6,2021-01-24,29506,239,38,277,38996
6,2021-01-25,31746,369,82,451,39447
6,2021-01-26,19961,288,238,526,39973
6,2021-01-27,10828,197,191,388,40361
6,2021-01-28,14146,342,218,560,40921
6,2021-01-29,15431,237,130,367,41288
6,2021-01-30,46470,379,163,542,41830
6,2021-01-31,24720,219,34,253,42083
6,2021-02-01,19451,379,75,454,42537
6,2021-02-02,14984,319,277,596,43133
6,2021-02-03,9303,243,350,593,43726
6,2021-02-04,13583,413,240,653,44379
6,2021-02-05,23914,358,282,640,45019
6,2021-02-06,63572,545,178,723,45742
6,2021-02-07,23673,142,70,212,45954
6,2021-02-08,41535,589,103,692,46646
6,2021-02-09,17851,349,329,678,47324
6,2021-02-10,13858,320,333,653,47977
6,2021-02-11,21721,384,305,689,48666
6,2021-02-12,35403,521,312,833,49499
6,2021-02-13,42420,399,202,601,50100
6,2021-02-14,14937,127,60,187,50287
6,2021-02-15,35028,554,118,672,50959
6,2021-02-16,20596,380,338,718,51677
6,2021-02-17,16148,384,415,799,52476
7,2020-09-03,0,0,8,8,591
7,2020-09-04,0,0,24,24,615
7,2020-09-05,0,0,7,7,622
7,2020-09-06,0,0,3,3,625
7,2020-09-07,0,0,5,5,630
7,2020-09-08,0,0,23,23,653
7,2020-09-09,0,0,21,21,674
7,2020-09-10,0,0,10,10,684
7,2020-09-11,0,0,15,15,699
7,2020-09-12,0,0,4,4,703
7,2020-09-13,0,0,3,3,706
7,2020-09-14,0,0,47,47,753
7,2020-09-15,0,0,10,10,763
7,2020-09-16,0,0,8,8,771
7,2020-09-17,0,0,25,25,796
7,2020-09-18,0,0,29,29,825
7,2020-09-19,0,0,12,12,837
7,2020-09-20,0,0,5,5,842
7,2020-09-21,0,0,14,14,856
7,2020-09-22,0,0,29,29,885
7,2020-09-23,0,0,55,55,940
7,2020-09-24,0,0,52,52,992
7,2020-09-25,0,0,91,91,1083
7,2020-09-26,0,0,72,72,1155
7,2020-09-27,0,0,10,10,1165
7,2020-09-28,0,0,51,51,1216
7,2020-09-29,0,0,156,156,1372
7,2020-09-30,0,0,121,121,1493
7,2020-10-01,0,0,136,136,1629
7,2020-10-02,0,0,149,149,1778
7,2020-10-03,0,0,204,204,1982
7,2020-10-04,0,0,118,118,2100
7,2020-10-05,0,0,84,84,2184
7,2020-10-06,0,0,166,166,2350
7,2020-10-07,0,0,244,244,2594
7,2020-10-08,0,0,245,245,2839
7,2020-10-09,0,0,406,406,3245
7,2020-10-10,0,0,248,248,3493
7,2020-10-11,0,0,127,127,3620
7,2020-10-12,369,35,214,249,3869
7,2020-10-13,56,6,264,270,4139
7,2020-10-14,64,10,451,461,4600
7,2020-10-15,103,18,435,453,5053
7,2020-10-16,60,3,388,391,5444
7,2020-10-17,0,0,342,342,5786
7,2020-10-18,0,0,209,209,5995
7,2020-10-19,250,15,140,155,6150
7,2020-10-20,72,7,493,500,6650
7,2020-10-21,66,8,383,391,7041
7,2020-10-22,426,30,646,676,7717
7,2020-10-23,226,8,750,758,8475
7,2020-10-24,212,12,719,731,9206
7,2020-10-25,357,11,237,248,9454
7,2020-10-26,420,57,137,194,9648
7,2020-10-27,302,34,656,690,10338
7,2020-10-28,337,46,617,663,11001
7,2020-10-29,339,38,594,632,11633
7,2020-10-30,3014,65,552,617,12250
7,2020-10-31,10667,170,315,485,12735
7,2020-11-01,2959,53,386,439,13174
7,2020-11-02,5162,1004,203,1207,14381
7,2020-11-03,110,12,565,577,14958
7,2020-11-04,815,8,350,358,15316
7,2020-11-05,185,5,397,402,15718
7,2020-11-06,4867,76,520,596,16314
7,2020-11-07,8659,81,416,497,16811
7,2020-11-08,2849,32,97,129,16940
7,2020-11-09,5051,945,190,1135,18075
7,2020-11-10,206,9,437,446,18521
7,2020-11-11,176,15,516,531,19052
7,2020-11-12,279,50,397,447,19499
7,2020-11-13,174,8,395,403,19902
7,2020-11-14,58,4,261,265,20167
7,2020-11-15,43,4,186,190,20357
7,2020-11-16,433,51,226,277,20634
7,2020-11-17,168,17,347,364,20998
7,2020-11-18,405,32,270,302,21300
7,2020-11-19,2202,229,359,588,21888
7,2020-11-20,2161,98,363,461,22349
7,2020-11-21,746,57,205,262,22611
7,2020-11-22,31,1,46,47,22658
7,2020-11-23,884,42,164,206,22864
7,2020-11-24,1802,140,365,505,23369
7,2020-11-25,1720,78,302,380,23749
7,2020-11-26,3099,312,263,575,24324
7,2020-11-27,2254,119,232,351,24675
7,2020-11-28,744,62,199,261,24936
7,2020-11-29,421,42,27,69,25005
7,2020-11-30,5931,110,196,306,25311
7,2020-12-01,2554,213,281,494,25805
7,2020-12-02,3486,235,232,467,26272
7,2020-12-03,3102,202,284,486,26758
7,2020-12-04,4752,281,352,633,27391
7,2020-12-05,1071,87,218,305,27696
7,2020-12-06,384,26,59,85,27781
7,2020-12-07,3981,281,309,590,28371
7,2020-12-08,7083,647,350,997,29368
7,2020-12-09,3916,270,358,628,29996
7,2020-12-10,5620,440,337,777,30773
7,2020-12-11,6460,418,560,978,31751
7,2020-12-12,2640,166,319,485,32236
7,2020-12-13,37,8,89,97,32333
7,2020-12-14,6275,508,334,842,33175
7,2020-12-15,6269,584,411,995,34170
7,2020-12-16,6525,508,466,974,35144
7,2020-12-17,11717,891,427,1318,36462
7,2020-12-18,9449,599,396,995,37457
7,2020-12-19,1809,151,276,427,37884
7,2020-12-20,416,20,184,204,38088
7,2020-12-21,10216,820,432,1252,39340
7,2020-12-22,9471,666,439,1105,40445
7,2020-12-23,11010,576,361,937,41382
7,2020-12-24,1299,85,452,537,41919
7,2020-12-25,286,13,208,221,42140
7,2020-12-26,188,12,64,76,42216
7,2020-12-27,610,39,40,79,42295
7,2020-12-28,9312,1020,393,1413,43708
7,2020-12-29,9149,863,435,1298,45006
7,2020-12-30,9015,715,729,1444,46450
7,2020-12-31,12194,709,640,1349,47799
7,2021-01-01,984,70,174,244,48043
7,2021-01-02,1719,160,65,225,48268
7,2021-01-03,294,37,89,126,48394
7,2021-01-04,18088,1688,371,2059,50453
7,2021-01-05,12041,947,655,1602,52055
7,2021-01-06,1360,101,315,416,52471
7,2021-01-07,8008,621,268,889,53360
7,2021-01-08,10576,517,430,947,54307
7,2021-01-09,2373,125,439,564,54871
7,2021-01-10,499,23,63,86,54957
7,2021-01-11,7643,435,343,778,55735
7,2021-01-12,8469,370,455,825,56560
7,2021-01-13,5502,208,342,550,57110
7,2021-01-14,5488,238,268,506,57616
7,2021-01-15,6531,209,159,368,57984
7,2021-01-16,1659,76,72,148,58132
7,2021-01-17,15401,1008,107,1115,59247
7,2021-01-18,9764,309,203,512,59759
7,2021-01-19,11294,290,281,571,60330
7,2021-01-20,13200,169,253,422,60752
7,2021-01-21,18869,195,187,382,61134
7,2021-01-22,33716,249,187,436,61570
7,2021-01-23,90280,434,189,623,62193
7,2021-01-24,53344,386,12,398,62591
7,2021-01-25,27965,238,196,434,63025
7,2021-01-26,16101,141,252,393,63418
7,2021-01-27,9487,139,153,292,63710
7,2021-01-28,8344,137,311,448,64158
7,2021-01-29,15810,266,88,354,64512
7,2021-01-30,23988,214,142,356,64868
7,2021-01-31,1661,38,42,80,64948
7,2021-02-01,15479,276,220,496,65444
7,2021-02-02,11778,274,249,523,65967
7,2021-02-03,7764,207,251,458,66425
7,2021-02-04,12162,219,176,395,66820
7,2021-02-05,28005,243,177,420,67240
7,2021-02-06,67146,348,176,524,67764
7,2021-02-07,23442,151,21,172,67936
7,2021-02-08,36564,234,161,395,68331
7,2021-02-09,19727,344,323,667,68998
7,2021-02-10,17207,250,220,470,69468
7,2021-02-11,14242,212,218,430,69898
7,2021-02-12,36878,341,308,649,70547
7,2021-02-13,71951,373,157,530,71077
7,2021-02-14,32131,272,27,299,71376
7,2021-02-15,28520,277,211,488,71864
7,2021-02-16,17381,244,422,666,72530
7,2021-02-17,16168,235,293,528,73058
8,2020-09-03,0,0,22,22,636
8,2020-09-04,0,0,14,14,650
8,2020-09-05,0,0,10,10,660
8,2020-09-06,0,0,2,2,662
8,2020-09-07,0,0,4,4,666
8,2020-09-08,0,0,10,10,676
8,2020-09-09,0,0,37,37,713
8,2020-09-10,0,0,11,11,724
8,2020-09-11,0,0,20,20,744
8,2020-09-12,0,0,16,16,760
8,2020-09-13,0,0,3,3,763
8,2020-09-14,0,0,6,6,769
8,2020-09-15,0,0,10,10,779
8,2020-09-16,0,0,12,12,791
8,2020-09-17,0,0,22,22,813
8,2020-09-18,0,0,20,20,833
8,2020-09-19,0,0,13,13,846
8,2020-09-20,0,0,3,3,849
8,2020-09-21,0,0,5,5,854
8,2020-09-22,0,0,39,39,893
8,2020-09-23,0,0,23,23,916
8,2020-09-24,0,0,35,35,951
8,2020-09-25,0,0,72,72,1023
8,2020-09-26,0,0,53,53,1076
8,2020-09-27,0,0,21,21,1097
8,2020-09-28,0,0,19,19,1116
8,2020-09-29,0,0,75,75,1191
8,2020-09-30,0,0,95,95,1286
8,2020-10-01,0,0,69,69,1355
8,2020-10-02,0,0,57,57,1412
8,2020-10-03,0,0,105,105,1517
8,2020-10-04,0,0,45,45,1562
8,2020-10-05,0,0,39,39,1601
8,2020-10-06,0,0,70,70,1671
8,2020-10-07,0,0,158,158,1829
8,2020-10-08,0,0,102,102,1931
8,2020-10-09,0,0,188,188,2119
8,2020-10-10,0,0,70,70,2189
8,2020-10-11,0,0,121,121,2310
8,2020-10-12,0,0,74,74,2384
8,2020-10-13,83,3,179,182,2566
8,2020-10-14,8,0,211,211,2777
8,2020-10-15,24,5,177,182,2959
8,2020-10-16,19,0,206,206,3165
8,2020-10-17,0,0,142,142,3307
8,2020-10-18,0,0,158,158,3465
8,2020-10-19,10,0,64,64,3529
8,2020-10-20,15,1,181,182,3711
8,2020-10-21,86,2,129,131,3842
8,2020-10-22,546,16,349,365,4207
8,2020-10-23,339,8,315,323,4530
8,2020-10-24,128,15,313,328,4858
8,2020-10-25,81,2,154,156,5014
8,2020-10-26,216,10,56,66,5080
8,2020-10-27,460,21,386,407,5487
8,2020-10-28,318,13,224,237,5724
8,2020-10-29,996,13,333,346,6070
8,2020-10-30,2862,27,379,406,6476
8,2020-10-31,13915,105,82,187,6663
8,2020-11-01,6556,34,346,380,7043
8,2020-11-02,4419,51,111,162,7205
8,2020-11-03,1135,13,358,371,7576
8,2020-11-04,160,6,101,107,7683
8,2020-11-05,361,31,342,373,8056
8,2020-11-06,5344,34,195,229,8285
8,2020-11-07,3931,22,192,214,8499
8,2020-11-08,1306,8,78,86,8585
8,2020-11-09,385,5,129,134,8719
8,2020-11-10,552,11,190,201,8920
8,2020-11-11,600,7,301,308,9228
8,2020-11-12,749,13,192,205,9433
8,2020-11-13,693,29,207,236,9669
8,2020-11-14,532,12,234,246,9915
8,2020-11-15,345,7,15,22,9937
8,2020-11-16,555,24,114,138,10075
8,2020-11-17,91,9,152,161,10236
8,2020-11-18,459,16,122,138,10374
8,2020-11-19,1688,40,206,246,10620
8,2020-11-20,3034,45,176,221,10841
8,2020-11-21,894,36,87,123,10964
8,2020-11-22,31,3,57,60,11024
8,2020-11-23,3791,54,51,105,11129
8,2020-11-24,1935,64,196,260,11389
8,2020-11-25,1786,122,237,359,11748
8,2020-11-26,1145,55,239,294,12042
8,2020-11-27,2803,74,149,223,12265
8,2020-11-28,773,52,69,121,12386
8,2020-11-29,303,16,31,47,12433
8,2020-11-30,3816,62,171,233,12666
8,2020-12-01,2361,124,178,302,12968
8,2020-12-02,11536,655,194,849,13817
8,2020-12-03,7890,173,211,384,14201
8,2020-12-04,2762,82,224,306,14507
8,2020-12-05,1144,48,90,138,14645
8,2020-12-06,117,20,121,141,14786
8,2020-12-07,2214,103,270,373,15159
8,2020-12-08,4460,355,226,581,15740
8,2020-12-09,3952,166,279,445,16185
8,2020-12-10,4240,176,283,459,16644
8,2020-12-11,5719,258,355,613,17257
8,2020-12-12,1705,118,369,487,17744
8,2020-12-13,183,2,47,49,17793
8,2020-12-14,3132,239,256,495,18288
8,2020-12-15,5424,338,319,657,18945
8,2020-12-16,6214,316,455,771,19716
8,2020-12-17,5547,255,463,718,20434
8,2020-12-18,8810,326,310,636,21070
8,2020-12-19,1207,59,207,266,21336
8,2020-12-20,56,8,215,223,21559
8,2020-12-21,7493,509,405,914,22473
8,2020-12-22,8379,459,438,897,23370
8,2020-12-23,8296,354,304,658,24028
8,2020-12-24,1560,90,564,654,24682
8,2020-12-25,150,10,237,247,24929
8,2020-12-26,297,23,163,186,25115
8,2020-12-27,163,16,159,175,25290
8,2020-12-28,9100,804,356,1160,26450
8,2020-12-29,8178,605,419,1024,27474
8,2020-12-30,6889,412,590,1002,28476
8,2020-12-31,8338,461,625,1086,29562
8,2021-01-01,774,49,398,447,30009
8,2021-01-02,492,52,88,140,30149
8,2021-01-03,683,22,118,140,30289
8,2021-01-04,7512,690,407,1097,31386
8,2021-01-05,8106,515,584,1099,32485
8,2021-01-06,462,33,442,475,32960
8,2021-01-07,6540,404,251,655,33615
8,2021-01-08,8321,377,551,928,34543
8,2021-01-09,1179,45,469,514,35057
8,2021-01-10,140,6,193,199,35256
8,2021-01-11,8065,295,309,604,35860
8,2021-01-12,6802,247,482,729,36589
8,2021-01-13,4999,218,421,639,37228
8,2021-01-14,5544,213,358,571,37799
8,2021-01-15,6481,210,308,518,38317
8,2021-01-16,1450,47,153,200,38517
8,2021-01-17,549,14,155,169,38686
8,2021-01-18,5611,203,333,536,39222
8,2021-01-19,11098,194,248,442,39664
8,2021-01-20,10715,194,374,568,40232
8,2021-01-21,13803,159,274,433,40665
8,2021-01-22,19936,262,316,578,41243
8,2021-01-23,82859,843,232,1075,42318
8,2021-01-24,45045,592,150,742,43060
8,2021-01-25,27653,446,226,672,43732
8,2021-01-26,14149,240,530,770,44502
8,2021-01-27,7440,195,265,460,44962
8,2021-01-28,9066,233,540,773,45735
8,2021-01-29,37264,450,258,708,46443
8,2021-01-30,77658,673,320,993,47436
8,2021-01-31,54259,585,142,727,48163
8,2021-02-01,20355,341,415,756,48919
8,2021-02-02,23710,429,473,902,49821
8,2021-02-03,33460,1101,296,1397,51218
8,2021-02-04,14470,358,391,749,51967
8,2021-02-05,42196,487,384,871,52838
8,2021-02-06,101446,858,318,1176,54014
8,2021-02-07,56952,605,208,813,54827
8,2021-02-08,28798,433,237,670,55497
8,2021-02-09,23962,442,545,987,56484
8,2021-02-10,20360,434,360,794,57278
8,2021-02-11,14389,320,435,755,58033
8,2021-02-12,49407,590,448,1038,59071
8,2021-02-13,91042,734,206,940,60011
8,2021-02-14,57035,517,241,758,60769
8,2021-02-15,24456,349,216,565,61334
8,2021-02-16,21677,448,600,1048,62382
8,2021-02-17,17596,423,322,745,63127
